Struggling ,جنگیدن- تقلا کردن
Target,هدف
Treatment,درمان
Affliction,ابتلا به بیماری
Associated with,در ارتباط با
Beriberi,بری بری
Cardiac ,قلبی عروقی
Dementia,زوال عقلی- دمانس
Diarrhea,اسهال
edema,تورم- ادم
extent,حد- گستره
Failure ,نارسایی- شکست
high- output,برون ده بالا
intercellular,بین سلولی
neuromuscular,ماهیچه ای عصبی
osteoid,بافت استخوانی
cement,مواد سیمانی
Clotting,لخته شدن
collagen,کلاژن
Deficiency,کمبود
overlap,هم پوشانی
pellagra,پلاگر
prothromobin,پروترومبین
rashes,جوش ها
scurvy,کمبود ویتامین ث
so- called,به اصطلاح
symptoms,علائم
Variety ,تنوع
Administration,دارو دادن به بیمار
Amyloid,امیلوئید
Antidepressants,داروهای ضد افسردگی
beneficial,مفید
Build-up‏,به تدریج زیاد شدن- تشکیل شدن
Citalopram,‏(قرص ضد اضطراب)
Clumping ,چسبیدن به
Conclude,نتیجه گرفتن
Consist,شامل بودن
Definitively,به طور قطعی
Elevated,افزایش یافته
Fluid ,مایع
Influence,تحت تاثیر بودن
Initially,در ابتدا
Plaques,پلاک ها
Prompt ,باعث شدن (فعل) فوری (صفت)
Researchers,محققین
Reveal,آشکار کردن
Serotonin,سروئوئین
Subsequently ,متعاقباً
Sustainable ,‏با ثبات -پایدار
Unimpaired,سالم و تخریب نشده
Biomedical,زیست پزشکی
Chronic,مزمن
Cognitive,تفکری - ذهنی
Community,اجتماع
Conditions,شرایط - مشکلات
Fight- or- flight,استرس عمیق
impaired,تخریب شده
Incidence ,بروز اختلال یا بیماری
Indicator,شاخص
Infections,عفونت ها
influencing,تاثیر گذار
Injuries,صدمات
Lifespan ,طول عمر
Malnutrition ,سو تغذیه
Personality ,شخصیت
Delayed,با تاخیر
Development,توسعه و پیشرفت
Disabilities,ناتوانی ها
Disadvantage ,عیب- ضعف
Elicite,استخراج فیدیک یا واکنش
Population,جمعیت
Precursor ,پیش درامد -مقدمه
Predictor,"نشانگر، نشانه "
preparation,تهیه و تدارک- آمادگی
Quality,کیفیت
Resistance,مقاومت
Socialization,اجتماعی شدن
socio-Economic ,سیاسی اقتصادی
Wealth ,ثروت
Acupuncture,طب سوزنی
Administered,تجویز شده
Alternative,جایگزین
Attitude,نگرش
Comparison,مقایسه
Compounds,ترکیبات
Definition,تعریف
Dismiss,کنارگذاشتن (ایده-روش)
Effective ,موثر
Establishments,سازمان ها
Herbalist,طب گیاهی
Homeopathy ,هموپاتی (تجویز سم بسیار رقیق شده)
Inorganic,شیمیایی-غیر طبیعی
integration,یکپارچگی- تلفیق
Intolerant,بی تحمل
Limitations ,محدودیت ها
Radically ,شدیدا- متعصبانه
Misleading ,گمراه کننده
offf- putting ,دلهره آور
Orthodox ,ارتدکس(امروزی)
Practitioners ,متخصصین
Promote ,‏ارتقاء. گسترش
Proven ,‏اثبات شده
Recognize ,‏به رسمیت شناختن
Recognize ,تشخیص دادن
Substitute ,‏جایگزین کردن
Supplementary ,مکمل
Therapies ,‏درمان ها
Valuable ,ارزشمند
Knowledge ,دانش
Already ,تاکنون- قبلا
Behavioral ,رفتاری
Combination ,ترکیب
Determinants ,فاکتورهای تعیین کننده
distribution,توزیع
economic,اقتصادی
ideologies,عقیده ها
jurisdiction,حکومت- قلمرو قدرت
phenomenon,پدیده
Prevailing,شایع؛ غالب
Reflect,فکر کردن- منعکس کردن
Richer,غنی تر
Status,وضعیت
Unequal,نا برابر
unfair,غیر منصفانه
viewpoints,نقطه نظرها
vulnerability,آسیب پذیری
Wealth ,ثروت
Politics,علم سیاست
well- off,ثروتمند
Allergic,حساسیتی
Antibiotics,آنتی بیوتیک
Antiviral ,ضد ویروس
Asthma,اسم
Beneficial,مفید
Chromosome,کروموزوم
Compared with,در مقایسه با
Episodes,دوره ها
Immunity,ایمنی
Increased,افزایش یافته
Infants,نوزادان
interfere,تداخل داشتن
intrioduction,حضور- مقدمه- معرفی
likelihood,احتمالا
Participants,شرکت کنندگان
Prescription,نسخه. تجویز
Previous,"قبلی، اولیه "
Reactions,واکنش ها
Speculate ,فکر کردن
Subsequent,بعدی-متعاقب
Undeveloped ,توسعه نیافته
Wheezing,خس خس گلو
Balance,تعادل
Deficient ,کمبود
Diet,رژیم غذایی
Excretion,دفع
Functions,عملکردها
Improved,توسعه یافته
Intake,جذب کردن
Milligram,میلی گرم
Benefit,سود
Mineral,معدنی
Perform,"اجرا کردن، انجام دادن "
Potassium,پتاسیم
Potato,سیب زمینی
Sodium,سدیم
Suggest,پیشنهاد کردن
Whopping ,بزرگ و چشمگیر
array,ردیف
assimilate,شبیه ساختن
circuitry,مدارها
joystick,دستگیره کنترل بازی
limb,عضو
mastered,ماهر
completely,کاملا
cursor ,"نشانگر، نشانه "
Detecting ,‏شناسایی کردن
external ,خارجی
Feedback ,باز خورد
Figure Out ,فهمیدن
implant ,کاشتن
incorporate,متحد کردن. مشارکت دادن
microelectrode,میکرو الکترود
Muscles,ماهیچه ها
neurobiologist,متخصص بیولوژی عصب
neuroprosthetic,اندام مصنوعی
reorganize,سازمان دهی مجدد
task,وظیفه
trained,اموزش دیده
visual,بینایی
Agent,عامل
Alterations,تغییرات
Attenuated,تضعیف شده
Discernible,قابل تشخیص
Disease,بیماری
Fungi ,قارچ ها
Generalized,فراگیر. گسترده
Bloodstream,جریان خون
illustrated ,با مثال نشان داده
Immunization,ایمن سازی
impair,تخریب کردن
Infant,نوزاد
Infectious,عفونی
Intestinal,روده ای
invade,حمله کردن
Invasion ,تهاجمی
localized,موضعی
measles,سرخک
viruses,ویروس ها
Boil ,تضاد- مقایسه
deform,از شکل طبیعی خارج کردن
Meningitis,مننژیت
Microbial,میکروبی
Microorganism,میکرو ارگانیسم
placenta,جفت مربوط به جنین
illness,بیماری
Prevention,پیشگیری
Produce,تولید کردن
protozoa,تک یاخته
Recipients,دریافت کنندگان
septicemia ,عفونت گسترده خون
subclinical,نهفته- غیرقابل تشخیص
swallowed,بلعیده شده
tissues,بافت ها
toxines,سموم
various,متنوع
Asbestos ,‏پنبه نسوز
Biological ,مربوط به زیست شناسی
Commercially ,به لحاظ تجاری
Comprehensive ,جامع
Comprise ,شامل شدن
conference,همایش
Describe ,‏توصیف کردن
Differences ,تفاوتها
Distinct ,متمایز
Lung ,ریه
Magic ,جادویی
Malignancies ,‏بد خیمی ها
Material ,ماده
Mineral ,معدنی
Priorities ,اولویت ها
Related ,در ارتباط- مرتبط
Epidemiological ,مربوط به اپیدمیولوژی
Evident ,آشکار
Expert ,‏ماهر -متخصص
Exposure ,‏تماس: مواجهه
Fibrous ,فیبری
Hazardous ,خطرناک
Industry ,صنعت
innumerable,بی شمار
invaluable,بسیار با ارزش
properties,ویژگی ها
quite,کاملا- نسبتا
recognized,شناسایی شده
removal,دفع
Silicate ,سیلیکات
Stimulus ,انگیزه - محرک
Add Up ,افزایش یافتن
Costly ,پرهزینه
Decide ,تصمیم گرفتن
Discuss ,بحث ها
Emotions ,احساسات
Financial ,مالی
In Some Cases ,در بعضی موارد
Insurance,بیمه
Outcomes ,نتایج
Out-Of-Pocket ,هزینه بدون پوشش
Quality ,کیفیت
Relationship ,ارتباط
toll,عوارض (مالی- جسمی- روحی)
Treatment,درمان
unexpected,غیرمنتظره
unforeseen,پیش بینی نشده
wait,منتظر ماندن
Attack ,حمله کردن- حمله
,
Blackout,بیهوشی ناگهانی
bleeding,خون ریزی
Cardiac,قلبی عروقی
Complain ,شکایت کردن
Consciousness ,هوشیاری
Faint ,غش کردن
Fake,جعلی
Generally,عموما
Genuine,واقعی
Immediate,فوری
impressed,تحت تأثیر قرار گرفته
injections,تزریقات
Insulin,انسولین
Manual,دستور العمل
Overuse ,بیش از حد استفاده کردن
Pass Out,غش کردن
recur,‏ عود -برگشت
Dentist,دندان پزشک
Diabetes ,دیابت
Dizzy,سر گیجه
dramatic,"نمایشی، برجسته "
Emotional,احساسی
Emphasize,تاکید کردن
Separate,"جداکردن، مجزا (اسم) "
Shortage,کمبود
Stomach ,معده
supplied,منابع- تامین شده
Supposed,فرضی
Surprisingly,به طور تعجب آور
Transfusion,تزریق مایعات(خون)
Ulcer,زخم احشایی
vague,مبهم
Varicose,واریس
relative,بستگان- نسبی
seldom,به ندرت
allegations,اتهامات- اظهارات
arise,به وجود امدن
as regards,با توجه  به
communiacation,ارتباط کلامی
competency,شایستگی- صلاحیت
complaints,شکایات
dissatisfaction,عدم رضایت
elicited,پاسخ یا واکنش استخراج شده
explanation,توضیحات
failed to,نتوانستن
impede,مانع شدن
interruoted,مختل شده
Concerns,نگرانی ها
Cultural,فرهنگی
Deal not with ,سر و کار نداشتن
Deficiencies,کمبودها
Describing,وصیف کننده
Diagnosis ,تشخیص
Differences,تفاوتها
Proportion,نسبت
Psychological,روان شناسی
Related To‏,در ارتباط با
Majority,اکثریت
Malpractice ,اشتباه انجام دادن کاری
medical practice,حرفه پزشکی
Misunderstand,برداشت اشتباه
physicians,پزشکان
Presenting,موجود
Residents,ساکنان
Trainees ,کارآموزان
Uncertainty ,تردید
Abuse,سوءاستفاده کردن
Across ,سرتاسر- ازمیان
Advocacy ,طرفداری
Crisis,بحران
Deputy ,"نماینده، معاون "
a dozen,تعداد زیادی
Effectively,‏ به طور موثر
Envision ,تصور کردن
eventually,نهایتا
Executive ,اجرایی
Game-Changer,تغییر دهنده مسیر اتفاقات
Induced ,تحت‌تاثیر
instead,در عوض
Management ,مدیریت
medicines,داروها
non- addictive,غیر اعتیاد آور
Opioid,ماده ی مخدر
Painkillers,مسکن ها
Potential,بالقوه
Prescribed,تجویز شده
Prescription,نسخه. تجویز
Released,آزاد شده
Severe,شدید
Skepticism,تردید
terrible,ناخوشایند- افتضاح
therapeutic,درمانی
thousands,هزاران
as if,گویی اینکه
at least,حداقل
courses,دوره ها
craziness,حماقت
baackground,سابقه قبلی. زمینه
brainstorming ,
decades ,
development,پیشرفت
Due to,به دلیل. ناشی از
Entirely,به طور کامل
exotic,عجیب
Inadequate,ناکافی
Creativity ,خلاقیت
Creative techniques ,تکنیک های خلاقانه
Individuals,افراد
misconception,درک نادرست
perform,انجام دادن
practitioners,متخصصین
precisely,دقیقا
way out,بیراهه
across ,سرتاسر
Adverse,مغایر و ناسازگار
Capture,تسخیر کردن
Checklists ,چک لیست ها
Comprehensive,جامع
Consistent ,دائمی
Correlation ,هماهنگی
Disability,ناتوانی
Experience,تجربه -آزمایش
Indicating,بیان کننده. نشانگر
investigators,محققان
measurement,اندازه گیری
moderate,معتدل
Modest,متوسط -معتدل
Mortality,مرگ و میر
observation,مشاهده- رعایت
outcomes,نتایج
Psychological,روانشناسی
Relationship,ارتباط
Significant,چشمگیر
Status,جایگاه وضعیت
Strength ,قدرت
stressors,عوامل استرس زا
symptoms,علائم
variables,متغیرها
agricultural,مربوط به کشاورزی
deliver,انتقال دادن- زایمان
intensive,شدید
mortality,مرگ و میر
Emerging ,پدیدار شدن
Growth ,رشد - تومور
Hygiene ,بهداشت
Result in ,منجر شدن به
Sewage ,فاضلاب
Tuberculosis ,سل
Nutrition ,تغذیه
Phases ,مراحل
Procedures ,روش ها
Reduction ,"کاهش، تخفیف"
Typhoid ,حصبه
Variety ,تنوع
Bicep ,عضله دو سر بازو
curl,حلقه کردن- پیچاندن
demonstrate,اثبات کردن- نشان دادن
Endurance,تحمل
External ,خارجی
fitness,پرورش اندام
fundamental,اساسی
Injuries,صدمات
Muscular,ماهیچه ای
Musculoskeletal ,عضلانی اسکلتی
Pediatrics ,متخصص اطفال
Puberty ,بلوغ
Push-Up,‏شنای بازو
recommend,پیشنهاد کردن
resistance,مقاومت
self- esteem,عزت نفس
strength- training program,برنامه ورزشی- پرورش اندام
stunt,از رشد باز ماندن
tubing,با تیوپ کار کششی کردن
wall- sit,نشست و برخاست با تکیه به دیوار
well- crafted,به خوبی طراحی شده
well- designed,برنامه ریزی خوب
Acceptance,پذیرش
Advisable ,قابل توصیه- مفید
all- inclusive,همه جانبه- همه را شامل شدن
appropriate,مناسب
attributes,خصوصیات- ویژگیها
definition,تعریف
enduring,بادوام
envirment,محیط
expectations,انتظارات
improper,نادرست- نامناسب
characteristics,خصوصیات
classified                                                                                                  ,طبقه بندی شده
community,اجتماع
Conducive to ,منجر شدن به
mental,ذهنی
precisely,به دقت
regarded as,به عنوان- درنظر گرفته شدن
